created,text,retweetCount
2017-07-06 02:20:38,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 02:20:28,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 02:19:34,"RT @RenukaJain6: New window will defeat demonetisation reform, government likely to tell Supreme Court. Ofcourse it will be a joke  https:/…",8
2017-07-06 02:18:52,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 02:18:24,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 02:18:10,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 02:17:35,"Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate https://t.co/ZbHppJKk1Z",0
2017-07-06 02:17:28,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 02:17:12,"RT @SitaramYechury: Claim was that Demonetisation will lead to more digital transactions, less black money and absence of terror. But this…",172
2017-07-06 02:16:59,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 02:16:56,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 02:16:53,"RT @SitaramYechury: Claim was that Demonetisation will lead to more digital transactions, less black money and absence of terror. But this…",172
2017-07-06 02:16:38,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 02:16:21,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 02:16:15,"RT @SitaramYechury: Claim was that Demonetisation will lead to more digital transactions, less black money and absence of terror. But this…",172
2017-07-06 02:14:53,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 02:14:43,"RT @INCIndia: #Demonetisation: ""What India has done is commit a massive theft of people's property "", says Steve Forbes  https://t.co/ydSE1…",595
2017-07-06 02:14:03,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 02:12:16,"After #Demonetisation, poor planning is endangering the GST. How many Indians will suffer because of the BJP Govt #GSTTamasha #AntiPeopleGST",2
2017-07-06 02:11:23,"RT @TheQuint: #QBiz | Catch all the bizz-buzz, right here.  
https://t.co/MdZJa2DQEN",4
2017-07-06 02:11:18,"RT @SitaramYechury: Claim was that Demonetisation will lead to more digital transactions, less black money and absence of terror. But this…",172
2017-07-06 02:10:59,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 02:10:32,"Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate https://t.co/e1a7hYnqbF",0
2017-07-06 02:10:06,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 02:09:36,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 02:09:07,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 02:07:53,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 02:05:32,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 02:05:18,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 02:04:24,"#Demonetisation: How can you deprive a person of his money? Supreme Court to Centre
 https://t.co/kOAl14SlZJ",0
2017-07-06 02:04:19,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 02:04:01,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 02:03:57,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 02:03:43,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 02:03:41,"Paul Krugman: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate - The Eco Times https://t.co/x2iBsGclrJ",0
2017-07-06 02:02:18,"RT @SitaramYechury: BJP promised 10 crore jobs. But focus is firmly on destroying livelihoods: demonetisation and then ill-planned GST. 
ht…",180
2017-07-06 02:01:52,To those who ask - what we gained from #Demonetisation ? https://t.co/4ZEZk2UJv8,0
2017-07-06 02:01:25,"New window will defeat #Demonetisation  reform, government likely to tell Supreme Court
https://t.co/Uk5RCw999Q",0
2017-07-06 02:00:55,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-06 02:00:36,"RT @SwarajyaMag: An excerpt from Uday Mahurkar's book, 'Marching with a Billion', dissecting the big-bang decision of demonetisation

https…",6
2017-07-06 02:00:21,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:59:57,"RT @MahikaInfra: @narendramodi @AmitShah @arjunrammeghwal @jayantsinha @adhia03 By declaring #Demonetisation as ""Monumental Mistake"" Congre…",63
2017-07-06 01:59:05,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:58:58,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-06 01:58:45,"RT @RGICS: report cited cash crunch caused by demonetisation, which affected many small  mfg units, as crucial factor behind job losses in…",3
2017-07-06 01:58:44,"RT @barandbench: #Demonetisation: How can you deprive a person of his money? Supreme Court to Centre
 https://t.co/jp7Uy36pUY",42
2017-07-06 01:58:28,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:57:40,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:56:07,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:56:07,"RT @TheQuint: #QBiz | Catch all the bizz-buzz, right here.  
https://t.co/MdZJa2DQEN",4
2017-07-06 01:53:22,"New post (Procured during demonetisation: In small shops, card machines rarely used, ...) has been published on  -… https://t.co/K5JAQef5pm",0
2017-07-06 01:53:06,"RT @SwarajyaMag: An excerpt from Uday Mahurkar's book, 'Marching with a Billion', dissecting the big-bang decision of demonetisation

https…",6
2017-07-06 01:52:22,"RT @SwarajyaMag: An excerpt from Uday Mahurkar's book, 'Marching with a Billion', dissecting the big-bang decision of demonetisation

https…",6
2017-07-06 01:51:38,"Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate https://t.co/Kq6qHApNR3",0
2017-07-06 01:51:32,"#QBiz | Catch all the bizz-buzz, right here.  
https://t.co/MdZJa2DQEN",4
2017-07-06 01:51:13,"New window will defeat demonetisation reform, government likely to tell Supreme Court - Absolutely true! https://t.co/q0VhyOsUkN",0
2017-07-06 01:51:04,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:50:30,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:50:28,"RT @SwarajyaMag: An excerpt from Uday Mahurkar's book, 'Marching with a Billion', dissecting the big-bang decision of demonetisation

https…",6
2017-07-06 01:50:06,"An excerpt from Uday Mahurkar's book, 'Marching with a Billion', dissecting the big-bang decision of demonetisation

https://t.co/hgarRbvBZE",6
2017-07-06 01:49:42,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:49:22,@narendramodi Double blow from demonetisation&amp;GST in next6months with reduced econ growth @BJP4India will compensate by going more communal?,0
2017-07-06 01:47:44,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:46:23,RT @Tanim0104: Demonetisation 126 rules changed in 2 months GST 6000 rules will change in next 6 months #AntiPeopleGST,48
2017-07-06 01:46:03,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:46:02,"Procured during demonetisation: In small shops, card machines rarely used, but shopkeepers have to keep paying rent… https://t.co/sMoEEGYTX8",0
2017-07-06 01:45:11,Sheep killings to demonetisation: Odisha music industry cashes in on contemporary topics via @htTweets https://t.co/ZzB4E5HIw9,0
2017-07-06 01:44:36,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:44:25,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:43:18,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:42:46,"RT @sanjukta: Modijiiiiiiiii batao, kya fayeda hua aapke Tughlaqi farmaan se? Even SC thinks #DeMonetisation process treated people inhuman…",15
2017-07-06 01:41:19,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:41:03,#money Women's empowerment site:Demonetisation of #Indian #cash-boon/bane for #globalvillage https://t.co/q8bXNNsf98 https://t.co/EVPAB7yKRo,0
2017-07-06 01:40:52,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:40:51,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:40:33,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:40:04,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:38:24,"RT @sarduski: How is the cashless dream going?

""today, hardly 20 per cent of the transactions at his shop are done via cards"".

https://t.…",5
2017-07-06 01:38:01,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:37:50,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:37:37,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-06 01:37:30,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:37:05,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:36:59,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:36:44,"RT @muglikar_: Cash in hand: demonetisation. I don't have to say much.
Cash at bank: revamped IT systems for data Mining etc. 
Two imp head…",15
2017-07-06 01:36:12,"RT @SitaramYechury: BJP promised 10 crore jobs. But focus is firmly on destroying livelihoods: demonetisation and then ill-planned GST. 
ht…",180
2017-07-06 01:35:44,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:35:19,"Paul Krugman: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate - https://t.co/Irgr5qw2BW",0
2017-07-06 01:35:13,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:35:06,"#OneIndiaOneGST 👍  Rs 200 notes coming soon, RBI places printing orders: Report... https://t.co/IWK9JcAXSi",0
2017-07-06 01:34:54,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:33:46,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:33:00,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:31:46,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:30:20,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:29:40,"RT @SitaramYechury: BJP promised 10 crore jobs. But focus is firmly on destroying livelihoods: demonetisation and then ill-planned GST. 
ht…",180
2017-07-06 01:29:30,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:29:30,"RT @iamrahulsharma0: @AamAadmiParty 
 👇👇
Demonetisation-death in banks.
After GST death in mall,restaurant Cz of tax
It's a draconic decisi…",251
2017-07-06 01:28:37,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:28:06,Any quid-pro-quo in these sales? https://t.co/71yb6TrKVG,0
2017-07-06 01:27:49,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:27:45,"RT @RenukaJain6: New window will defeat demonetisation reform, government likely to tell Supreme Court. Ofcourse it will be a joke  https:/…",8
2017-07-06 01:27:15,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:27:05,"RT @sarduski: How is the cashless dream going?

""today, hardly 20 per cent of the transactions at his shop are done via cards"".

https://t.…",5
2017-07-06 01:26:52,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:26:21,"RT @sarduski: How is the cashless dream going?

""today, hardly 20 per cent of the transactions at his shop are done via cards"".

https://t.…",5
2017-07-06 01:26:20,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:26:05,#cash #Cashless 1 author encyclopedia site:Modi's #demonetisation -boon/bane for India https://t.co/q8bXNNsf98 https://t.co/EVPAB7yKRo,0
2017-07-06 01:25:40,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:25:32,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:25:20,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:23:29,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:23:02,#cash #Cashless 1 author encyclopedia site:Modi's #demonetisation -boon/bane for India https://t.co/NEVZRCrTaz https://t.co/cKnXGvoN9c,0
2017-07-06 01:22:13,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:22:06,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:21:04,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:20:12,"RT @ganeshmahnar: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate
https://t.co/EvzvQOhuxv",2
2017-07-06 01:19:56,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:19:09,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:17:42,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:17:31,"During #Demonetisation 126 rules changed in 2 months, Now in #GST 6000 rules will be change in next 6 months #AntiPeopleGST",1
2017-07-06 01:16:02,"RT @ganeshmahnar: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate
https://t.co/EvzvQOhuxv",2
2017-07-06 01:15:08,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:12:39,"Nice gesture!Not 2 forget-""Charity begins at home"".Back home,there are unfortunate victims of #Demonetisation… https://t.co/dS78AljSYw",1
2017-07-06 01:12:01,Where is the doubt? https://t.co/Zyc5fnbzev,0
2017-07-06 01:11:37,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:10:38,@malviyamit Some more sticks making the mad dog to BARK loud; #DeMonetisation &amp; #GST,0
2017-07-06 01:10:19,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:10:17,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:10:13,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:09:51,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:09:13,"RT @sarduski: How is the cashless dream going?

""today, hardly 20 per cent of the transactions at his shop are done via cards"".

https://t.…",5
2017-07-06 01:08:31,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 01:07:11,"RT @RenukaJain6: New window will defeat demonetisation reform, government likely to tell Supreme Court. Ofcourse it will be a joke  https:/…",8
2017-07-06 01:06:55,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-06 01:06:33,"RT @DaaruBaazMehta: BREAKING

Supreme Court Raps Central Govt on #Demonetisation

Asks them to give another chance to “genuine people to de…",102
2017-07-06 01:06:28,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 01:05:13,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-06 01:02:39,"RT @SitaramYechury: BJP promised 10 crore jobs. But focus is firmly on destroying livelihoods: demonetisation and then ill-planned GST. 
ht…",180
2017-07-06 01:00:59,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 01:00:53,"RT @SitaramYechury: Claim was that Demonetisation will lead to more digital transactions, less black money and absence of terror. But this…",172
2017-07-06 00:58:21,RT @SitaramYechury: @bsindia We have been asking for data on how much currency has returned to the system after demonetisation. The answer…,96
2017-07-06 00:58:07,"Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate
https://t.co/EvzvQOhuxv",2
2017-07-06 00:57:47,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-06 00:57:44,"New window will defeat demonetisation reform, government likely to tell Supreme Court
https://t.co/LTPzfFmg2j",0
2017-07-06 00:57:29,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 00:57:14,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-06 00:56:44,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 00:56:04,Wonder if any Indian economist would have guts to own mistake? @RenukaJain6 #Demonetisation https://t.co/rdqE7B6PfE,0
2017-07-06 00:54:55,"RT @SwarajyaMag: On Modi and his mammoth move of demonetisation: excerpt from @UdayMahurkar's 'Marching with a Billion':

https://t.co/SNgL…",6
2017-07-06 00:51:20,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 00:49:28,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 00:48:57,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-06 00:48:14,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-06 00:46:46,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 00:46:15,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 00:45:35,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-06 00:45:35,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 00:45:18,"RT @OfficeOfRG: Unlike demonetisation, GST is a reform that @INCIndia has championed &amp; backed from the beginning",1516
2017-07-06 00:43:35,"Nobel Prize winning Economist Views

https://t.co/HzpYgRt44p

@alamgirizvi @gops333 @kauserseema @nasrulhoda73 @yusufiosys @bilal_motorwala",2
2017-07-06 00:43:29,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 00:43:28,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 00:43:26,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 00:43:08,"How is the cashless dream going?

""today, hardly 20 per cent of the transactions at his shop are done via cards"".

https://t.co/Hl34tbTcsA",5
2017-07-06 00:40:25,"RT @RenukaJain6: Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t…",92
2017-07-06 00:39:58,RT @RomeshNadir: Huge discomfort surfacing vividly for @_sabanaqvi unable to swallow &amp; digest d response of d Traders to #Demonetisation &amp;…,64
2017-07-06 00:38:47,"Demonetisation impact not as bad as some of us thought: Paul Krugman, Nobel Laureate. Finally he admits mistake  https://t.co/7QSkCyLTm9",92
2017-07-06 00:37:59,"New window will defeat demonetisation reform, government likely to tell Supreme Court. Ofcourse it will be a joke  https://t.co/5uJG19cTry",8
2017-07-06 00:36:23,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 00:36:00,RT @SitaramYechury: @bsindia We have been asking for data on how much currency has returned to the system after demonetisation. The answer…,96
2017-07-06 00:33:55,"RT @SitaramYechury: BJP promised 10 crore jobs. But focus is firmly on destroying livelihoods: demonetisation and then ill-planned GST. 
ht…",180
2017-07-06 00:33:17,"RT @sanjukta: Modijiiiiiiiii batao, kya fayeda hua aapke Tughlaqi farmaan se? Even SC thinks #DeMonetisation process treated people inhuman…",15
2017-07-06 00:28:32,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 00:28:29,"RT @sanjukta: Modijiiiiiiiii batao, kya fayeda hua aapke Tughlaqi farmaan se? Even SC thinks #DeMonetisation process treated people inhuman…",15
2017-07-06 00:27:30,RT @jamewils: Oh Lord Kumbhakarana..Thanks for waking up after 6 months of the draconian ordinance https://t.co/ifD1jsdLsi,254
2017-07-06 00:26:51,RT @porinju: Here is what Shashi Kapoor had to say about Demonetisation &amp; GST. Courtesy @stocktalkstweet https://t.co/o97yW2cuSI,298
2017-07-06 00:26:30,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/QOf3VvkMHb",40
2017-07-06 00:25:45,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/AiE1YW5vAe",55
2017-07-06 00:19:26,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/AiE1YW5vAe",55
2017-07-06 00:19:13,"RT @DaaruBaazMehta: BREAKING

Supreme Court Raps Central Govt on #Demonetisation

Asks them to give another chance to “genuine people to de…",102
2017-07-06 00:18:46,"RT @raaisaab: #DeMonetisationDisaster | #DemonetizationDisaster | #DeMonetisation
OR
How NOT To Do Things https://t.co/QOf3VvkMHb",40
2017-07-06 00:17:31,From TBI: Allow Window for People With Genuine Reasons to Deposit Old Notes Post Demonetisation: SC https://t.co/iHKbD8I1DF,0
2017-07-06 00:12:36,RT @amarakhbaranth1: u have already become politician ...u praised @narendramodi for #DeMonetisation but u can't criticize him for 28% GST.…,6
2017-07-06 00:08:02,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
2017-07-06 00:07:55,RT @RaisinaSeries: Double blow from demonetisation &amp; GST will play out over next 6 months with reduced econ growth. BJP will compensate by…,184
